6.4774 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
16.2570 	EXP 	text: autoDraw = False
16.2570 	EXP 	trial_counter_3: autoDraw = False
16.2570 	EXP 	reminder_3: autoDraw = False
16.2570 	EXP 	background_3: autoDraw = True
16.2570 	EXP 	image: autoDraw = True
16.2570 	EXP 	trial_counter_2: autoDraw = True
16.2570 	EXP 	reminder: autoDraw = True
16.7142 	EXP 	background_3: autoDraw = False
16.7142 	EXP 	image: autoDraw = False
16.7142 	EXP 	trial_counter_2: autoDraw = False
16.7142 	EXP 	reminder: autoDraw = False
16.7142 	EXP 	background_3: autoDraw = False
16.7142 	EXP 	image: autoDraw = False
16.7142 	EXP 	trial_counter_2: autoDraw = False
16.7142 	EXP 	reminder: autoDraw = False
16.7142 	EXP 	cues: image = 'stim/centre.png'
16.7142 	EXP 	target: ori = 0.0
16.7142 	EXP 	target: image = 'stim/congLeft.png'
16.7142 	EXP 	background_4: autoDraw = True
16.7142 	EXP 	cues: autoDraw = True
16.7142 	EXP 	fixationshort: autoDraw = True
16.7142 	EXP 	trial_counter: autoDraw = True
16.7142 	EXP 	reminder_2: autoDraw = True
16.8113 	EXP 	cues: autoDraw = False
16.9557 	DATA 	Keypress: right
17.2008 	INFO 	Keyboard events cleared
17.2004 	EXP 	target: autoDraw = True
17.2138 	EXP 	fixationshort: autoDraw = False
17.5570 	DATA 	Keypress: left
17.5604 	EXP 	background_4: autoDraw = False
17.5604 	EXP 	cues: autoDraw = False
17.5604 	EXP 	target: autoDraw = False
17.5604 	EXP 	fixationshort: autoDraw = False
17.5604 	EXP 	trial_counter: autoDraw = False
17.5604 	EXP 	reminder_2: autoDraw = False
17.5604 	EXP 	text: foreColor = <psychopy.colors.Color: green, alpha=1.0>
17.5604 	EXP 	text: height = 0.04
17.5604 	EXP 	text: height = 0.04
17.5604 	EXP 	text: height = 0.04
17.5604 	EXP 	text: text = 'Correct! Your RT is : 341ms'
17.5604 	EXP 	background_5: autoDraw = True
17.5604 	EXP 	text: autoDraw = True
17.5604 	EXP 	trial_counter_3: autoDraw = True
17.5604 	EXP 	reminder_3: autoDraw = True
18.5483 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'cue': 'stim/upper.png', 'tar': 'stim/congLeft.png', 'corrAns': 'left', 'targOrientation': 0, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
18.5597 	EXP 	background_5: autoDraw = False
18.5597 	EXP 	text: autoDraw = False
18.5597 	EXP 	trial_counter_3: autoDraw = False
18.5597 	EXP 	reminder_3: autoDraw = False
18.5597 	EXP 	background_5: autoDraw = False
18.5597 	EXP 	text: autoDraw = False
18.5597 	EXP 	trial_counter_3: autoDraw = False
18.5597 	EXP 	reminder_3: autoDraw = False
18.5597 	EXP 	background_3: autoDraw = True
18.5597 	EXP 	image: autoDraw = True
18.5597 	EXP 	trial_counter_2: autoDraw = True
18.5597 	EXP 	reminder: autoDraw = True
19.0668 	EXP 	background_3: autoDraw = False
19.0668 	EXP 	image: autoDraw = False
19.0668 	EXP 	trial_counter_2: autoDraw = False
19.0668 	EXP 	reminder: autoDraw = False
19.0668 	EXP 	background_3: autoDraw = False
19.0668 	EXP 	image: autoDraw = False
19.0668 	EXP 	trial_counter_2: autoDraw = False
19.0668 	EXP 	reminder: autoDraw = False
19.0668 	EXP 	cues: image = 'stim/upper.png'
19.0668 	EXP 	target: ori = 0.0
19.0668 	EXP 	target: image = 'stim/congLeft.png'
19.0668 	EXP 	background_4: autoDraw = True
19.0668 	EXP 	cues: autoDraw = True
19.0668 	EXP 	fixationshort: autoDraw = True
19.0668 	EXP 	trial_counter: autoDraw = True
19.0668 	EXP 	reminder_2: autoDraw = True
19.1649 	EXP 	cues: autoDraw = False
19.5543 	INFO 	Keyboard events cleared
19.5540 	EXP 	target: autoDraw = True
19.5680 	EXP 	fixationshort: autoDraw = False
21.2550 	EXP 	target: autoDraw = False
21.2689 	EXP 	background_4: autoDraw = False
21.2689 	EXP 	cues: autoDraw = False
21.2689 	EXP 	target: autoDraw = False
21.2689 	EXP 	fixationshort: autoDraw = False
21.2689 	EXP 	trial_counter: autoDraw = False
21.2689 	EXP 	reminder_2: autoDraw = False
21.2689 	EXP 	text: foreColor = <psychopy.colors.Color: black, alpha=1.0>
21.2689 	EXP 	text: height = 0.04
21.2689 	EXP 	text: height = 0.04
21.2689 	EXP 	text: height = 0.04
21.2689 	EXP 	text: text = 'Remember to respond!'
21.2689 	EXP 	background_5: autoDraw = True
21.2689 	EXP 	text: autoDraw = True
21.2689 	EXP 	trial_counter_3: autoDraw = True
21.2689 	EXP 	reminder_3: autoDraw = True
22.2591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2626 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2638 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2659 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2672 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2683 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2693 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2706 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2717 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2739 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2750 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2760 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2771 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2784 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2795 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
22.2797 	DEBUG 	Uploading Texture Font fontname to graphics card
22.2812 	DEBUG 	Upload of Texture Font fontname complete
22.2951 	EXP 	background_5: autoDraw = False
22.2951 	EXP 	text: autoDraw = False
22.2951 	EXP 	trial_counter_3: autoDraw = False
22.2951 	EXP 	reminder_3: autoDraw = False
22.2951 	EXP 	background_6: autoDraw = True
22.2951 	EXP 	inst1textbox_3: autoDraw = True
67.4769 	DATA 	Mouse: Left button down, pos=(496,481)
67.5868 	DATA 	Mouse:  Left button up, pos=(496,481)
88.3545 	DATA 	Mouse: Left button down, pos=(285,379)
88.4651 	DATA 	Mouse:  Left button up, pos=(285,379)
90.6107 	DATA 	Keypress: space
91.3199 	DATA 	Keypress: escape
91.4705 	EXP 	attention_network_task: status = STOPPED
91.4749 	EXP 	background_6: autoDraw = False
91.4749 	EXP 	inst1textbox_3: autoDraw = False
91.4765 	EXP 	attention_network_task: status = STOPPED
91.4828 	INFO 	saved data to 'C:\\Users\\NoteBook\\Desktop\\mehrdad projects\\ANT-NL\\1\\attention_network_task-master\\data/204370_attention_network_task_2024-11-18_03h12.38.526.csv'
91.4840 	INFO 	saved data to C:\Users\NoteBook\Desktop\mehrdad projects\ANT-NL\1\attention_network_task-master\data/204370_attention_network_task_2024-11-18_03h12.38.526.psydat
92.1218 	DEBUG 	Saving data for attention_network_task ExperimentHandler
